ship_imo_number,co2_real,oof_xgboost,oof_red
9613317,6095.77964,4124.2333984375,4343.7582736932045
9613329,8308.55368,6422.908203125,6070.421331014621
9613604,2729.68544,3507.577880859375,5413.57974454538
9613630,2703.63904,5776.68212890625,5666.943608384045
9613642,1820.40527,3985.791748046875,2491.3491161602406
9613692,6363.49322,3981.83251953125,7395.017019607694
9613707,6468.39354,5695.87060546875,5341.813770263459
9613812,10362.34644,10428.9248046875,12560.864576725562
9613836,4034.04782,3532.24365234375,3991.5605113119855
9613848,5889.97154,5325.66162109375,5447.265742189571
9613850,4772.0054,4935.29345703125,5005.442898027088
9613862,5822.26676,5524.87744140625,6095.809851153917
9613874,1234.69686,1225.8673095703125,1487.5761575389188
9613989,5785.56438,5271.798828125,5122.686658337718
9614036,65609.9306,66238.484375,60921.53652497732
9614074,0.0,286.1224365234375,956.28542954367
9614086,0.0,392.533203125,1202.6086588918224
9614103,1458.01494,3553.157470703125,3478.7059035248913
9614311,2383.02662,2760.407470703125,3151.3703124785916
9614347,557.45662,3498.594970703125,2739.497269441459
9614696,7754.95018,3918.52880859375,4939.872572113676
9614892,3705.19562,5097.1875,4624.739087059352
9614969,1500.29444,2267.54345703125,2313.0091321298432
9614971,6125.7708,5931.79248046875,5738.080036716746
9615080,0.0,0.0,90.23784096355485
9615107,3700.23386,3959.2548828125,3854.9979020621204
9615121,0.0,0.0,279.56271688388915
9615133,0.0,0.0,149.3446350671311
9615157,1436.42761,1817.5208740234375,2077.722124687418
9615315,10005.40694,9304.30078125,9234.538451969425
9615327,1643.91904,1915.12744140625,1863.7643480178722
9615470,193.18648,93.31146240234375,210.29738308734704
9615482,498.19235,436.28619384765625,641.0934894515958
9615731,0.0,0.0,0.0
9615755,0.0,0.0,101.37135283292992
9615913,5553.2023,5974.642578125,5050.36742369827
9616175,7701.74174,3252.0439453125,6309.040590129738
9616230,17642.0848,23238.390625,19257.621351120644
9616541,0.0,0.0,0.0
9616747,3665.59417,3496.36083984375,3289.1640340016065
9616761,6818.2688,11808.15625,8390.939655731256
9616838,2814.164,2767.565185546875,2924.6210227288693
9616840,4929.3881,4944.4228515625,4588.834416171504
9616864,2525.0456,4804.10205078125,7221.7351013668185
9617258,3681.06144,3985.199462890625,3955.2495676234375
9617260,125.6752,0.0,74.69067756426557
9617296,3170.70194,1649.92919921875,2784.4245828823996
9617301,2724.20232,1966.708984375,2758.309527432446
9617313,1713.51082,3325.211181640625,3224.030073860308
9617325,2739.30258,2351.8134765625,2654.0791140069923
9617337,1344.82082,2090.537353515625,1889.3978622412997
9617351,0.0,90.20025634765625,332.9635131974683
9617399,1495.0907,1587.4937744140625,1586.3181255727814
9617442,9054.0984,6755.1953125,6909.233007211017
9617466,5409.23596,5527.58349609375,5383.636193685207
9617519,8545.76599,11213.88671875,10812.060771085258
9617521,17216.54886,17311.8203125,16090.379764061136
9617600,756.57185,749.618408203125,849.4927445203539
9617612,1113.35175,705.4417114257812,740.31283231413
9617624,3588.75336,3462.6513671875,3467.0414314317377
9617648,8494.92714,8974.548828125,8059.918022509441
9617650,5937.80222,6119.607421875,5852.425744007252
9617698,16931.59809,59673.91015625,24406.26784839505
9617959,4830.31346,4387.947265625,4510.71349784808
9618240,15554.29549,5538.765625,7866.846038886473
9618264,34239.01746,24512.287109375,23089.08130733118
9618290,42916.84878,44284.80859375,41325.673826314436
9618305,40687.22575,35872.19921875,30163.739721378122
9618501,2886.60193,3196.5654296875,3175.433084617898
9618587,33268.97609,55010.66015625,53075.59483991418
9618678,2886.49936,2674.12890625,2831.441017852115
9618795,6549.94943,6506.6845703125,6373.17540807946
9618812,7612.64044,7424.1044921875,6264.9595404618385
9618824,1394.5504,1222.6583251953125,1139.0880279122102
9618848,5493.94346,5890.64013671875,5654.462079413153
9618850,5677.33302,3930.711669921875,3242.0031761347163
9618862,7774.47156,5941.62060546875,5903.932579260798
9619385,71517.26448,52236.44921875,54110.37310514826
9619426,10105.39918,9079.380859375,8691.485560331144
9619438,35494.30685,44304.6484375,41458.88202354969
9619440,40250.28117,34187.40234375,29667.388465976423
9619452,45196.0454,70660.703125,62769.57064163582
9619476,54331.49968,42651.83203125,39725.452934984234
9619531,4348.19189,4438.890625,4421.113315962573
9619543,4065.47528,4937.6494140625,5084.875022376377
9619749,200.72766,22.81684112548828,339.07902653603014
9619775,5182.114,4922.71337890625,5044.079314750404
9619787,5798.339,5440.2333984375,5504.299517768022
9619799,5874.0462,5578.13916015625,5705.234331941844
9619854,4553.07537,3707.3330078125,3688.1999282053284
9619892,0.0,0.0,0.0
9619907,60454.75414,48981.49609375,53866.7729059706
9619945,50529.25574,44549.51171875,42067.994691139116
9619957,62523.13271,57590.23828125,56397.44619129467
9619969,59294.6946,49660.203125,49105.61120009567
9619983,51532.30621,45358.84375,42750.29065209005
9619995,48121.26864,46489.609375,43655.29968917444
9620126,620.19406,542.6162719726562,625.6028924671882
9620138,5297.75515,6763.41552734375,5904.628706146308
9620310,0.0,40.898990631103516,201.60246506595104
9620358,2531.70549,3114.439453125,3497.1890675209597
9620504,0.0,0.0,282.2546865416207
9620516,0.0,0.0,280.1508432272294
9620530,0.0,16.328706741333008,384.43259090552965
9620542,0.0,0.0,282.2546865416207
9620554,0.0,16.328706741333008,381.2241994679189
9620578,0.0,16.328706741333008,384.43259090552965
9620619,21530.3214,32787.140625,26458.0281357541
9620657,1964.53652,2333.1904296875,2214.4035434482257
9620669,4412.54722,4952.27978515625,4721.722726569911
9620683,193.86634,356.9776611328125,1314.4886499962522
9620695,5974.86689,5627.58544921875,6449.850428734883
9620944,7363.69902,6563.419921875,6968.027642626133
9620968,3366.44781,3528.981689453125,3106.2311111397466
9620970,4855.52032,4612.80224609375,4520.318809897773
9621003,4167.39274,4401.93115234375,4570.855377594839
9621015,4226.51244,3652.392822265625,3860.5991964174127
9621041,3219.4869,3248.063720703125,3149.894082481339
9621132,2771.65836,2673.7470703125,2899.36239364458
9621182,0.0,0.0,137.4438153575411
9621405,1798.932,1586.708984375,1724.8369734150674
9621417,0.0,58.74897003173828,229.78651740925125
9621704,13304.59728,2858.07958984375,2819.5005012327438
9621778,0.0,0.0,0.0
9621780,2141.98516,1621.6375732421875,1895.9676806588777
9621869,4229.8127,3745.888427734375,3787.424814957237
9621871,2006.75371,2259.2587890625,2627.4089919290145
9622007,28254.06668,31491.353515625,32496.55464900263
9622215,37976.07634,59231.96875,53320.107333834676
9622239,25714.94179,36469.7421875,34406.25373254335
9622253,36413.90436,46556.296875,49055.0473392904
9622394,2012.88664,5320.1376953125,4080.7533808860007
9622540,4334.43916,4389.5322265625,4687.660100365522
9622617,67071.50977,63540.69921875,59907.506536116976
9622667,0.0,58.74897003173828,229.78651740925125
9622679,0.0,62.3027229309082,164.76838999883148
9622758,5180.7357,3410.319091796875,4715.890749146932
9622760,4873.47266,5490.23388671875,5192.069428216357
9622784,4177.33744,4577.15185546875,4488.407864829637
9622796,0.0,0.0,88.40206288900845
9622813,5773.53304,5323.55712890625,5106.46326713525
9623051,7792.60158,7600.34228515625,7593.7002816195
9623063,648.0654,913.587158203125,870.2183910361
9623219,26349.66342,12331.1904296875,11800.513123594195
9623570,14275.47108,9054.162109375,10291.519368978295
9623647,1816.22497,1809.968017578125,2067.209069164821
9623659,4108.15339,3760.636474609375,3692.5158579324852
9623661,0.0,0.0,1584.7328037354873
9623702,2233.64586,2223.465087890625,2284.0974241416616
9623738,2435.82626,2733.18701171875,2804.3736420500454
9623764,4267.38972,5310.7666015625,5074.972783679002
9623817,464.87,620.1722412109375,711.7097990712737
9623829,0.0,50.15732955932617,341.20082132405514
9623867,0.0,212.69078063964844,754.1799605380857
9623879,0.0,272.7295227050781,939.4224707783505
9623881,5132.58798,5154.38427734375,5154.682633073664
9623984,6367.55596,6404.744140625,5417.803386889185
9623996,6151.19948,4017.9345703125,3401.2045511871365
9624005,8483.94104,8967.8349609375,7358.498201456354
9624031,103.84234,0.0,119.60658086356125
9624093,4649.20404,4203.49169921875,4614.080196555219
9624110,6361.22055,5991.28271484375,6366.26881677621
9624122,9236.6681,7975.00732421875,8758.94359854122
9624172,958.48171,929.5292358398438,1492.8099350605553
9624445,0.0,51.21459197998047,403.57170398000017
9624500,8863.28145,7633.4130859375,8290.28466943797
9624653,386.327,609.7501831054688,854.1399396354936
9624756,3079.2027,7139.375,3894.6672355787814
9624770,9503.12354,8915.2685546875,8765.0781895129
9624782,9926.23222,8539.5947265625,7975.062694573981
9624809,418.03034,1111.9061279296875,1649.4401954494224
9624926,8378.59428,9932.052734375,10033.189082740679
9625140,8775.52573,29765.392578125,16453.20247544078
9625152,6752.80013,7165.5625,7192.192084455792
9625243,0.0,90.20025634765625,343.5597877141481
9625281,0.0,0.0,862.3162058042199
9625293,0.0,0.0,859.7014650101082
9625451,5630.20688,9637.67578125,8618.774380642164
9625463,3737.6234,5934.8916015625,5297.919797589039
9625475,1949.31816,2386.040771484375,2483.9421088438257
9625592,6689.29628,9644.1884765625,10038.9459860355
9625607,3078.5817,4871.8525390625,4217.85843409797
9625798,8107.45713,7950.9521484375,7634.870596308294
9625803,4070.30184,3802.942626953125,3771.5217943696134
9625815,1790.54052,1621.6375732421875,1809.3134064993865
9625827,1948.18732,1957.44775390625,1980.3603773325303
9625841,4065.67394,3955.46728515625,4024.603985667879
9625877,0.0,62.3027229309082,170.96349208056563
9625906,0.0,0.0,535.8485892173085
9625918,0.0,0.0,360.90129985310523
9625920,0.0,0.0,884.1095959748636
9625944,4523.32008,5376.20361328125,5630.843169167986
9625968,26476.66671,17068.599609375,15199.517033637974
9626053,30613.37136,37030.85546875,37453.42029889354
9626118,8264.40976,9114.8837890625,8121.395049704832
9626120,1661.39802,1605.4295654296875,1718.9386727390447
9626144,5302.26601,5038.6767578125,5571.184043288325
9626156,5206.49889,6517.107421875,7243.328544598115
9626168,2415.86554,3682.35107421875,3419.576833530966
9626285,33130.08159,42796.9765625,49054.85064756118
9626302,1639.47864,1339.78857421875,1850.8421811169828
9626314,3363.19424,3950.6708984375,3607.0570364101286
9626390,0.0,0.0,58.826363717167624
9626431,203.40648,215.49342346191406,588.6040721359768
9626522,5686.41315,4683.04296875,5299.394739639399
9626601,4070.91626,4634.19775390625,4340.041257901255
9626613,2400.83601,2184.03515625,2512.382420496131
9626651,4011.37562,3523.402587890625,3661.7297559626877
9626687,8443.62176,7416.736328125,7908.72006631914
9626716,1506.78103,996.3419189453125,581.135591206059
9626900,0.0,0.0,127.98212887428417
9626912,892.90492,689.9939575195312,790.8671208522446
9626936,1894.97502,1744.7835693359375,1749.9946597051821
9626948,0.0,0.0,0.0
9626986,3219.54978,3206.010986328125,3135.835850455046
9627033,3580.22397,3241.676513671875,3216.175731235684
9627069,962.87994,1019.6755981445312,1198.0149704184005
9627174,1345.7728,8456.4580078125,8534.55034572248
9627289,228.2672,925.22900390625,1275.561836039713
9627758,0.0,58.74897003173828,232.3869608322766
9627760,3731.49678,3719.903076171875,4010.0933812944286
9627772,7901.80841,4726.50048828125,6045.790265694926
9627904,36302.42187,38983.71875,38166.378684146846
9627954,10177.08499,22596.927734375,19244.058510942457
9627966,65272.90813,67898.9140625,75190.72027917243
9627980,9829.8131,12806.6279296875,13615.460403097974
9627992,10210.2598,9613.27734375,10288.620788008157
9628013,114.6772,0.0,0.0
9628087,2150.54836,1586.708984375,1640.9846827863748
9628099,1982.83434,899.6796875,882.599891705082
9628104,0.0,62.3027229309082,167.8663481301228
9628116,2183.49925,1755.8831787109375,1787.1710421928929
9628128,6999.73822,6378.39404296875,5646.532434132501
9628154,6118.48352,5281.46923828125,4388.668616211487
9628180,35863.3162,39107.80859375,35489.892618900965
9628245,2872.9894,4858.263671875,3942.452361778386
9628300,32993.51208,22996.849609375,21617.50448699649
9628386,5979.79914,8789.1171875,6675.716869842003
9628568,2397.8642,2036.7470703125,2067.114639324116
9628570,7496.16341,7928.04931640625,7327.793294258142
9628685,1692.3615,1347.3021240234375,1426.2646986314521
9628697,0.0,0.0,0.0
9628764,288.31558,391.1542663574219,763.0854224789673
9628817,4714.09934,5491.86181640625,4881.169477592052
9629031,15982.03499,13966.9345703125,13618.945104954815
9629067,32790.39777,25934.08203125,27011.710584296423
9629081,18186.953,13722.4248046875,13459.906638681949
9629122,24755.04852,22161.404296875,22191.365194209036
9629160,13617.01602,25527.087890625,27708.7874115848
9629249,3483.02252,3314.3134765625,3431.63607294367
9629483,3344.16322,3240.4013671875,3305.458165134941
9629550,11900.77892,9713.90234375,10120.499793847994
9629562,5679.52765,5705.5625,5568.9176901877145
9629574,8228.19323,8539.259765625,8763.220213645338
9629598,4540.76686,5467.646484375,4479.341155424217
9629653,0.0,90.20025634765625,315.99765687362014
9629665,0.0,0.0,0.0
9629677,2793.24562,2946.65087890625,2787.66909356655
9629756,35967.40868,9084.5224609375,5943.3036422347395
9629809,2376.67192,1876.5772705078125,2651.7293880761363
9629873,7666.35386,7422.0068359375,7197.307379186244
9629897,38769.2018,10095.552734375,8347.852864927776
9629938,6841.3649,7250.34228515625,7470.515371515294
9629964,8318.8192,9659.7685546875,9579.496583293732
9629988,8961.71946,8108.54443359375,8111.881917272674
9630030,30489.7012,19124.380859375,20150.658656721767
9630248,0.0,62.3027229309082,161.67206022923892
9630365,3251.8113,3605.035888671875,3469.6707865172784
9630418,5670.71838,5258.3095703125,4719.2404699527915
9630420,39324.5136,38148.4765625,33328.82951955561
9630664,9456.74304,9499.2744140625,9697.121323075338
9630729,1428.4251,1316.2408447265625,1300.482283472711
9630731,4110.03605,3602.909423828125,3585.618840469254
9630755,8704.76572,7610.52783203125,7619.745112805274
9630846,0.0,0.0,0.0
9631072,4516.17183,7358.931640625,7123.719841337405
9631101,13097.25168,20994.4140625,18672.786604513287
9631113,19164.6178,14881.48046875,14191.06600456897
9631369,6169.01496,6052.73583984375,5974.902154974925
9631371,6116.13688,5820.7666015625,6322.88752792724
9631383,13332.07541,13402.9755859375,12467.139741176905
9631462,0.0,0.0,101.37135283292992
9631474,5393.30974,6000.8115234375,5601.306723410321
9631694,0.0,0.0,229.48901595377538
9631797,7902.77077,16416.763671875,17499.12129828453
9631840,2335.59256,8771.908203125,9823.457478523209
9631876,5285.3188,6618.646484375,5407.200707451779
9631929,1868.36062,2086.0625,2824.890548029004
9631955,65645.1068,53503.98046875,55470.56968564633
9631967,58019.0992,50702.23828125,51454.98326587186
9631981,66183.5192,70463.546875,69184.24296549219
9631993,46783.2752,47998.17578125,47241.17951416363
9632002,65406.8384,65505.8125,62091.37049954141
9632014,49566.6434,52637.3984375,53341.590980078516
9632026,68867.4516,71062.9765625,69975.40739785299
9632090,57618.91687,49136.171875,45943.95517686715
9632105,56052.19598,56057.39453125,51951.16061823298
9632117,52099.05076,48588.56640625,43697.267094912604
9632129,53966.68284,48988.390625,46951.52082583633
9632131,67171.01085,61786.21484375,63114.60884692325
9632143,57593.58432,54046.53125,49974.89428968747
9632167,65483.96663,72224.765625,72801.4541506881
9632272,0.0,0.0,91.28519812330705
9632301,1634.50342,1393.412109375,1410.2395612138334
9632349,2312.03774,3427.89794921875,3324.7231362348602
9632466,2165.90948,3757.350830078125,3924.395422333273
9632818,4742.05972,4056.383056640625,3935.166622824194
9632820,0.0,1377.615966796875,1270.6160052289943
9632832,6422.24829,7072.58447265625,6385.142645291755
9632947,0.0,58.74897003173828,232.3869608322766
9632997,1982.2502,1886.7381591796875,1918.4878133434559
9633020,1303.28028,1776.7838134765625,2009.5466281642148
9633109,0.0,0.0,229.89227358558128
9633185,14764.83094,15751.0107421875,13796.550718949396
9633197,0.0,43.31026077270508,86.89362013241043
9633202,3290.29215,3068.644775390625,2986.0165753307083
9633214,0.0,51.21459197998047,403.57170398000017
9633276,0.0,0.0,0.0
9633288,4658.83624,5932.826171875,4607.2262490407675
9633408,3602.10978,3924.71875,3944.609495960507
9633446,0.0,212.69078063964844,764.3051135790138
9633458,15608.21001,15913.140625,16812.282171133524
9633939,23427.89364,25722.87109375,24444.14231330504
9633953,75879.70072,86009.484375,79353.67611279106
9633977,9592.89869,7068.38623046875,9106.343648509423
9634165,93.19842,0.0,436.37423621432026
9634438,8476.08189,5473.69873046875,5442.677018923353
9634646,2366.23518,1524.494384765625,2034.8335517064934
9634658,0.0,0.0,336.90250514142645
9634842,2975.21116,3633.46435546875,3648.6502792735027
9634880,1914.65783,1937.62158203125,2147.706802142
9634892,4180.1591,4685.62744140625,3981.3745064361383
9634969,4974.45914,4918.60693359375,4411.701494051176
9635248,3492.95282,4880.77490234375,4772.59315311975
9635391,2639.5085,3126.881103515625,3165.417299819984
9635406,2700.19608,2461.09716796875,2534.8577980745104
9635456,0.0,0.0,258.34686653218705
9635468,0.0,0.0,23.290626372006955
9635652,44523.3984,35417.828125,35785.38441684484
9635664,31871.28608,49287.6015625,49988.12010123761
9635676,34474.56534,46662.421875,52131.61360544821
9635688,25552.97164,29923.875,30574.449976422606
9635690,3567.05881,3633.46435546875,3613.695052873838
9635743,5670.11652,6817.263671875,6005.371761496669
9635779,0.0,128.67132568359375,173.81916048919993
9635822,4166.31336,5393.75,6342.832300348662
9635858,1667.34,2373.05517578125,2580.988470810601
9636008,2843.58418,3093.281982421875,2998.767264667147
9636137,4579.076,3518.57373046875,3724.299412259107
9636278,935.5216,1864.4639892578125,1898.5192859286271
9636369,8192.3386,9745.03515625,9252.313989828852
9636383,2334.35009,2553.785400390625,2083.16736072377
9636395,4347.14859,5082.41552734375,4753.564384728876
9636448,1859.5209,2229.707763671875,2357.4644376797087
9636644,11258.94702,10116.4921875,9758.826225236542
9636711,175.16924,5416.5546875,2734.339593086519
9636735,30743.89441,55598.375,46337.29083592033
9636785,9962.32112,15493.3408203125,18201.62609010745
9636797,29295.26107,50222.81640625,48699.00977320053
9636888,51085.52224,49731.31640625,55643.02251366705
9636955,53739.33204,54135.26953125,65777.55210727094
9636967,47310.45904,64870.02734375,67194.63767073328
9637076,10167.74699,9734.2890625,10126.839077405633
9637088,5533.01512,4091.271484375,4122.5381362070175
9637117,6978.2283,6545.41552734375,6380.660172626362
9637129,4710.5056,3510.79296875,3648.183130113699
9637131,1348.9856,1593.0355224609375,1801.5706563296517
9637155,6831.48726,11149.6650390625,9687.700353088234
9637222,18048.9934,26452.361328125,26000.929353395848
9637234,16027.9712,16661.6015625,17353.345865343297
9637296,4853.06574,4878.798828125,4490.209587912679
9637325,11691.87468,17813.609375,18377.632490806332
9637416,8812.16663,7682.65673828125,7122.814763574358
9637492,10838.70342,11519.2060546875,12824.698941851511
9637507,29001.14494,32201.259765625,30380.556063903696
9637636,0.0,0.0,235.3076880201097
9637703,6352.52724,6230.92431640625,6494.277074683221
9637715,7911.0578,6984.67822265625,7329.833037874317
9637791,3972.75358,2614.414306640625,2874.684633138995
9638044,8154.68783,6293.91748046875,5979.980495442302
9638135,5161.31244,6255.4814453125,5146.03081806556
9638159,16086.42101,8736.658203125,13590.548001272053
9638173,4510.98518,4825.447265625,4777.480273667207
9638496,3608.87834,3368.897216796875,3377.420096240585
9638501,5107.3643,5176.50048828125,5095.212721714542
9638551,191.57328,162.1983642578125,791.4084114226953
9638628,5192.46966,4712.73388671875,3514.097530859739
9638678,283.5409,310.6319274902344,370.01605446014946
9638769,4703.70891,3530.596435546875,3520.4888505261342
9638771,4766.49774,3645.00244140625,3432.3554019595103
9638783,4082.63128,3255.28125,3308.1569984957323
9638800,3769.25667,2417.085205078125,3177.9038565522433
9638812,3520.9499,4034.527587890625,3049.580314641871
9638927,2524.44834,2461.09716796875,2469.935017157518
9639347,4061.74552,8108.45751953125,6546.467680866077
9639359,214.57758,532.0885009765625,680.7891782270981
9639517,5559.32956,4519.6396484375,3906.0911275532962
9639555,593.5192,654.128662109375,732.464128927626
9639567,2639.28798,3504.09716796875,3428.979808158635
9639684,5236.62486,6377.0087890625,6909.352426467527
9639696,4540.70204,6646.18359375,4520.13026726027
9639775,7014.5113,7136.56591796875,6774.461094577351
9639787,1778.08436,1489.5228271484375,1627.019283223537
9639907,3754.24508,4244.64208984375,4091.472658814513
9640061,5372.82135,6272.06005859375,5300.433111117411
9640097,9406.70264,11144.0830078125,10910.233516245557
9640126,382.60038,487.4967346191406,544.9780478547273
9640138,10933.64383,10072.423828125,10355.648283479786
9640140,7048.02778,6035.5185546875,6385.768750364807
9640358,532.35893,412.01055908203125,1010.7636042416234
9640401,4733.3484,5432.62744140625,4620.727663128122
9640437,10431.91302,10518.6376953125,14604.11780684729
9640592,4977.52218,5612.81884765625,5601.778134122021
9640607,7856.71226,7645.48779296875,7494.945989601882
9640889,370.5581,623.697509765625,599.828369323357
9641223,29402.57429,49419.73828125,51406.393830072426
9641314,18469.15969,13887.2275390625,13491.34842751146
9641340,3989.88106,3515.360595703125,3480.761621499354
9641352,0.0,0.0,232.9434363981909
9641364,1510.80966,1631.322021484375,1626.7193462429277
9641649,909.57426,2436.659423828125,6723.929403009555
9641807,4859.2085,4798.12744140625,4338.485921134741
9641821,4301.30849,6105.19091796875,6012.287038317559
9641845,2043.18444,2340.45166015625,2791.6861693896017
9641857,0.0,0.0,406.8752949828613
9641924,1282.60829,2287.35498046875,2158.8521475911393
9642021,5351.71653,6640.35400390625,5675.9121500766905
9642174,2483.53406,2725.10107421875,2788.798362404422
9642198,2493.69788,1886.7381591796875,1836.018902218224
9642356,8044.90723,7706.4638671875,7656.707676450831
9642382,3135.12313,2992.876953125,3085.068189085405
9642564,6897.69825,22332.78125,23046.906715116675
9642576,6870.50692,22705.1796875,23299.305245142947
9642784,0.0,53.35719680786133,266.74365312287955
9642801,0.0,90.20025634765625,345.67771111357797
9643178,7566.8604,7698.5068359375,7523.623532381717
9643219,542.26247,994.1423950195312,1202.2316768486235
9643271,9193.44456,6289.59130859375,5692.919980926521
9643295,3888.4136,3504.09716796875,3397.1575496667783
9643453,1358.16315,1953.858154296875,1782.622273956942
9643465,6454.22302,14772.6533203125,6552.816457924724
9643556,0.0,58.74897003173828,232.3869608322766
9643623,2507.49376,3876.897705078125,2986.0125044264623
9643805,5614.50302,6265.8271484375,5712.308778628901
9643855,5523.1365,5830.6865234375,6740.254950307737
9643879,3835.04,4081.04833984375,4036.9967106147324
9643893,0.0,30.470653533935547,481.83064295406257
9643910,2367.1613,2001.887939453125,2110.0942349603056
9643946,0.0,0.0,0.0
9643958,1631.95488,1463.129638671875,1642.2265531253124
9644172,732.14198,520.4505615234375,588.850768933291
9644184,1160.05722,1590.9271240234375,1520.2505428219429
9644225,2451.18928,3176.328369140625,3211.167704832117
9644251,3630.35025,4177.6669921875,3035.6921914843133
9644433,11215.04088,13589.1630859375,12285.079224564097
9644445,4347.59248,5328.38623046875,5824.4273185345655
9644483,3667.71312,3453.892333984375,3494.9331547429256
9644524,5007.7375,4287.8740234375,4634.2161972571885
9644550,1676.38708,1864.881591796875,2021.9305294210335
9644744,3315.07827,2938.080322265625,2943.676894843433
9644835,2421.30574,2267.265869140625,2544.045583365103
9645401,13128.7947,10348.251953125,11478.311023487995
9645413,23485.54264,22768.197265625,24022.35366298865
9645425,4174.85664,5616.81201171875,5891.650146292691
9645437,16748.11522,18287.126953125,18143.978870696494
9645774,0.0,0.0,724.4339832666737
9645786,3291.96364,3790.039794921875,3801.5489647627937
9645798,5751.9298,5958.11181640625,5894.930364575792
9645839,2937.88222,3358.236083984375,3643.792478676324
9645841,2554.02784,2496.44677734375,3753.5338704511787
9646429,3293.83698,3187.9833984375,3013.737884138608
9646558,0.0,0.0,0.0
9646625,0.0,0.0,215.86773100215396
9646649,0.0,40.898990631103516,197.0296037779026
9646651,4581.24403,5342.61962890625,5688.420031691548
9646663,5137.52938,4261.205078125,4339.676911971228
9646675,6462.34668,6010.1494140625,5978.011104547681
9646699,2350.70592,2653.123046875,2682.1299491918935
9646704,0.0,0.0,29.103063454605945
9646716,214.76396,80.6552505493164,443.0672355098686
9646728,2312.45586,2258.14892578125,2274.3365711068964
9646730,5059.95926,4918.60693359375,4449.933152220745
9646742,4330.32255,4974.5869140625,4250.6922373267425
9646895,4133.05622,5059.0654296875,4788.64391438132
9647198,382.37962,1910.861328125,2754.8106563517704
9647203,404.4369,2110.577392578125,2687.925131323006
9647227,268.88722,2832.702880859375,3879.4740964655402
9647239,404.25736,2877.3798828125,3578.699476723591
9647277,4958.7236,4787.3837890625,4757.935048200775
9647291,3174.81932,3331.9892578125,3157.702704538461
9647461,32210.7266,29056.0625,29465.804339461974
9647473,31111.84776,28328.40625,26842.51638304494
9647875,2161.64572,2822.9931640625,2762.7534217165157
9647887,3800.5894,4538.69970703125,3974.84948583175
9648099,2517.17477,2857.380615234375,2597.2297503908885
9648104,2498.89355,3968.84375,4059.03280733518
9648178,334.3858,359.49151611328125,625.0699797436482
9648192,5795.40254,6344.88720703125,6740.050040523734
9648257,0.0,51.21459197998047,403.57170398000017
9648738,2016.95872,2629.31005859375,3622.789686258994
9648855,2169.0536,1704.378173828125,1769.1304795510569
9648879,3482.0652,3591.6064453125,3718.4399336789347
9649079,3973.46131,4191.78955078125,4156.3199604313095
9649093,10589.46265,14147.37109375,10557.960151632875
9649108,7388.95252,9067.3056640625,8037.7647457428575
9649110,3201.75736,4208.8857421875,3944.5597007351544
9649122,4227.45308,5076.8916015625,4538.046746515663
9649184,2904.53982,5345.65234375,4787.196931147277
9649196,1701.9051,6596.26611328125,7278.632240401246
9649249,1472.89144,1368.0943603515625,1390.3520493381693
9649299,5778.4451,5205.794921875,5409.854337771282
9649536,1583.99697,1602.06982421875,1809.9598570698963
9649548,4764.23552,4375.83984375,3998.8644723005627
9649861,900.41352,789.7647705078125,898.1075943402193
9649873,7393.75672,8008.90625,7506.711831593548
9649885,1379.82373,1921.78662109375,2242.350099733527
9650042,9256.8647,12875.2939453125,16324.795571167371
9650054,8710.09336,14584.3828125,18144.46795360493
9650145,0.0,0.0,241.22122973969817
9650171,3764.51258,3228.944091796875,3193.296173503387
9650212,3216.77216,4894.2119140625,4319.238784916028
9650420,22085.5913,15562.6982421875,18987.607012873545
9650482,4669.54326,5727.39697265625,5827.9192048851855
9650494,6952.3166,6214.85205078125,5460.446923048056
9650585,13441.3216,10099.845703125,9147.194798876177
9650626,5039.27365,4690.54296875,4704.54269647047
9650638,5420.86628,5148.11279296875,5278.368733074175
9650755,0.0,56.545066833496094,211.58662585503043
9650860,3672.8528,3404.7578125,3308.712269834902
9650925,0.0,0.0,254.22003661557392
9650949,1408.68434,1857.921875,2463.597781784375
9650999,4390.81258,6638.93798828125,5509.133309469856
9651280,0.0,56.545066833496094,206.38654211071844
9651357,2051.29498,8974.6025390625,7254.8527242048895
9651541,1595.05112,2191.22412109375,2356.4448895524065
9652387,6068.26216,6573.91748046875,4844.533576528185
9652492,4039.64762,4240.26318359375,3960.7534441514163
9652557,2528.6029,2848.345458984375,2808.559846275407
9652569,5731.21686,5287.6025390625,5867.31629755868
9652741,0.0,0.0,373.0765602723768
9652753,941.75512,1747.304443359375,1779.3351785491486
9652911,1548.498,1956.6005859375,2176.389060642892
9653185,798.92074,1002.0107421875,923.6052959953176
9653197,8025.96452,7106.6630859375,6900.710535617069
9653422,0.0,333.7751770019531,871.3422131028838
9653434,0.0,166.2730255126953,1237.1745002744337
9653446,23955.44994,20444.07421875,20597.737269114758
9653496,1038.2631,4178.4404296875,5264.753283591945
9653812,9085.38722,7231.654296875,8508.007431777867
9654555,6746.84257,6477.91455078125,6695.888271823169
9654567,13942.19085,10859.74609375,11277.795689433224
9654579,1879.9978,1799.05908203125,1857.3074647673475
9654581,4544.98292,4029.39453125,4230.394852205878
9654775,6181.94771,5830.65478515625,5907.477803398698
9654787,8566.04738,8815.5869140625,9964.755740715931
9654971,0.0,0.0,0.0
9655212,5838.33651,6544.26220703125,5911.4343554824745
9655224,2076.18705,2424.033447265625,2714.6818513380103
